id,client_id,date,created_at,reminder_sent_at
58b924e1-264e-48e9-a057-b954928bbaa9,9ce4b93b-9b0f-43b5-b170-41df9d099056,2026-07-14,2026-07-19T14:11:11.022379+00:00,
48219b47-d326-48b7-8127-cf0d9edff817,de72c734-eed1-4405-84c6-3920e475ac11,2026-07-14,2026-07-19T14:11:11.948354+00:00,
a2bbdc15-150f-4eac-813f-7c7f79bb7607,de72c734-eed1-4405-84c6-3920e475ac11,2026-07-14,2026-07-19T14:11:11.948354+00:00,
2f59c7b8-0777-4faa-9664-6e8c3aa7a2f7,ec51e85e-936a-4c39-b48b-7d6cd244d4c3,2026-07-15,2026-07-19T14:01:43.078834+00:00,
fc8849f1-35e7-4720-a62c-77e36e45d619,b14cf24e-9d3e-4d88-8ed9-527d80ef5946,2026-07-15,2026-07-19T14:01:43.697993+00:00,
9527c2a4-0b52-45c7-9d15-13ac7a6c52ef,d8eebbae-0f7f-41b9-b25d-cadc5a41bb4d,2026-07-15,2026-07-19T14:01:44.338489+00:00,
dd68c764-d2b8-416a-912d-a8f76837f9f3,268d3c2d-deed-40e9-8511-531c4551bfdc,2026-07-15,2026-07-19T14:01:30.539988+00:00,
dc3ca694-013e-4de4-b566-a2ee1abfe4dc,e04728c4-631c-4806-ac18-0466e74eec35,2026-07-15,2026-07-19T14:01:41.835309+00:00,
05a62c25-d954-4a42-a62a-72aa3565088e,4f00ea8b-f77e-46d5-a2d5-cd388b1a13df,2026-07-15,2026-07-19T14:01:41.21772+00:00,
f33476ca-7d73-4057-bf80-9b1934e95ed4,6015d8c1-a252-4aee-8825-503e276d71bc,2026-07-15,2026-07-19T14:01:39.968753+00:00,
f9c1b861-5217-4bcd-988d-e18d52918b44,fcab141e-2130-462a-a46b-b11c7ee961e5,2026-07-15,2026-07-19T14:01:39.343132+00:00,
c58fb030-9730-4502-a7ad-5900a966ebef,da184778-b7c7-4fdb-a580-f78d0c9ae0d1,2026-07-15,2026-07-19T14:28:42.027601+00:00,
2012f35f-d04e-49d1-94b9-03bf33cae33b,da184778-b7c7-4fdb-a580-f78d0c9ae0d1,2026-07-15,2026-07-19T14:28:43.384984+00:00,
623454f5-9715-4842-a80b-5adef8ce86c4,8f5e0a21-92fa-4f69-b8b8-37fa72148cd6,2026-07-15,2026-07-19T14:01:38.096515+00:00,
14d4b416-0ee9-4db7-8c22-13ec6fb45614,9a7b317d-2741-4ca5-b5f2-c12526dc884d,2026-07-15,2026-07-19T14:01:37.476326+00:00,
42e93144-ae21-481f-ba55-15d7de0bfb08,a5728401-730d-4807-b1b3-9ef96547ad6d,2026-07-15,2026-07-19T14:01:36.849336+00:00,
3e285156-4862-4b1b-9f03-ca67f8f6919a,6c06716e-03e4-4e52-af56-76553e858e47,2026-07-15,2026-07-19T14:01:36.21353+00:00,
afac9217-f463-41ad-907c-ff864b7e83a5,09612b3b-44b1-4f48-a851-e41a03b47c01,2026-07-15,2026-07-19T14:01:35.594046+00:00,
d884da7c-cecc-4edf-bd35-a55566b2031c,09612b3b-44b1-4f48-a851-e41a03b47c01,2026-07-15,2026-07-19T14:01:35.594046+00:00,
4ed5353c-d844-447b-9dcb-9b4ea92d7742,e560288e-46be-4a1b-abe2-2008669a10c1,2026-07-15,2026-07-19T14:01:32.448132+00:00,
961f136b-3acf-4c60-bc7c-66a968cc2680,58912263-266e-4886-9457-87f777e8c5f3,2026-07-15,2026-07-19T14:01:42.451767+00:00,
a3499579-5082-4ba9-a641-a70d3e294e62,94d8c1d1-a880-4a5a-87ab-e7adde63dbec,2026-07-16,2026-07-19T14:01:33.077679+00:00,
dd1916cb-8b91-4b43-83c0-e5d17ff04885,9ce4b93b-9b0f-43b5-b170-41df9d099056,2026-07-16,2026-07-19T14:11:11.022379+00:00,
4092c7d8-d292-4486-93b9-c895cc1a7a95,d8eebbae-0f7f-41b9-b25d-cadc5a41bb4d,2026-07-16,2026-07-19T14:01:44.338489+00:00,
9974697d-0042-4ad8-b180-a863d7575aa0,1399a309-4f8a-487a-8f2b-693fed74810f,2026-07-16,2026-07-19T14:01:31.824035+00:00,
15685389-d039-4edd-b42e-2e00a3158983,50805446-6ffa-4d1f-9cd9-55c375e5dc0d,2026-07-16,2026-07-19T14:01:38.71777+00:00,
6da01149-a572-4c4c-9b21-3df818f30543,3d712136-4105-4dbe-aa8c-26c98ef355d8,2026-07-16,2026-07-19T14:01:31.188314+00:00,
f0fa7d99-8edb-4b09-bb41-27d90f5239ee,8f4f2e6f-372f-4893-b550-4a4c644e0783,2026-07-16,2026-07-19T14:01:40.596274+00:00,
0b2df32d-596c-436f-a503-2788b26f082b,fcb96276-936a-441f-a884-be5f120c986e,2026-07-17,2026-07-19T14:11:15.964704+00:00,
3fe65e86-644d-49fd-8ac8-f8bc72b88922,8f5e0a21-92fa-4f69-b8b8-37fa72148cd6,2026-07-17,2026-07-19T14:01:38.096515+00:00,
d73d52b5-4f3d-4e26-a68e-e4263132558d,da184778-b7c7-4fdb-a580-f78d0c9ae0d1,2026-07-17,2026-07-19T14:28:51.668594+00:00,
f14be5e1-01d1-474c-8ee1-37431092c94d,268d3c2d-deed-40e9-8511-531c4551bfdc,2026-07-19,2026-07-19T14:01:30.539988+00:00,
192b5d2c-e6b1-48ea-8cad-0994ed794cf6,da184778-b7c7-4fdb-a580-f78d0c9ae0d1,2026-07-19,2026-07-19T14:28:58.2391+00:00,
f8d0ebd8-16fb-4fa2-9bce-dce42320fafc,ec51e85e-936a-4c39-b48b-7d6cd244d4c3,2026-07-19,2026-07-19T14:01:43.078834+00:00,
adc15c7a-c284-429e-8292-b87e5528d94c,8317f825-0889-4b0f-9df3-ffddfed1bee3,2026-07-19,2026-07-19T14:01:45.588477+00:00,
23045737-c447-470b-a623-5c1f9cd9863e,c221ff76-7d3d-4e79-b52f-2e45a99e0f00,2026-07-19,2026-07-19T14:01:48.067513+00:00,
8bf0d05d-ca00-4fcd-850e-2378c43143cd,a5728401-730d-4807-b1b3-9ef96547ad6d,2026-07-19,2026-07-19T14:01:36.849336+00:00,
d95e41c8-acd0-4f67-84ad-7e300d171ebe,268d3c2d-deed-40e9-8511-531c4551bfdc,2026-07-19,2026-07-19T14:01:30.539988+00:00,
dc922a7a-ddf8-4cce-a833-49ba93f486af,9acca895-cbd2-4fd0-8c37-481474f5e9a8,2026-07-20,2026-07-19T14:01:46.20319+00:00,
064a1d50-4e75-4c95-b716-ef6e4502c9d3,89661909-1225-4f58-8554-03230f52e989,2026-07-20,2026-07-19T14:01:34.962703+00:00,
